Nation,Total Units,Total Fatalities,Total Serious Injuries,Total Minor Injuries,Year,Month,Day,Time,Speed Limit,Moisture,Adverse Weather Conditions,DayNight,Crash Type,Crash Severity,Alcohol Related ,Drug Related
US, 2, 0, 0, 0, 2017, January, Wednesday, 6:37 pm, 60, Wet, Y, Night, Right Angle, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Sunday, 6:43 pm, 40, Dry, N, Night, Side Swipe, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Sunday, 7:40 pm, 40, Dry, N, Night, Right Angle, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Saturday, 11:25 pm, 40, Dry, N, Night, Right Angle, Not Injured, Y, N
US, 2, 0, 0, 0, 2017, January, Saturday, 12:39 am, 60, Dry, N, Night, Head On, Minor Injury, N, N
US, 4, 0, 0, 0, 2017, January, Sunday, 2:53 am, 40, Dry, N, Night, Rear End, Not Injured, Y, N
US, 3, 0, 0, 0, 2017, January, Sunday, 12:49 am, 40, Dry, N, Night, Side Swipe, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Monday, 2:20 am, 60, Dry, N, Night, Side Swipe, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Sunday, 2:10 am, 40, Dry, N, Night, Right Angle, Not Injured, Y, N
US, 2, 0, 0, 0, 2017, January, Monday, 9:05 am, 40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US, 3, 0, 0, 0, 2017, January, Monday, 8:36 am, 40, Dry, N, Daylight, Right Angle, Minor Injury, N, Y
US, 4, 0, 0, 0, 2017, January, Monday, 7:22 am, 60, Dry, N, Daylight, Right Angle, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Wednesday, 12:53 am, 40, Dry, N, Daylight, Rear End, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Friday, 6:54 pm, 60, Dry, N, Night, Head On, Not Injured, N, N
US, 2, 0, 0, 1, 2017, January, Friday, 8:41 pm, 40, Dry, N, Night, Head On, Minor Injury, Y, N
US, 2, 0, 0, 0, 2017, January, Thursday, 6:20 am, 90, Wet, N, Night, Right Angle, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, January, Monday, 4:45 pm, 40, Dry, N, Night, Rear End, Not Injured, N, N
US, 2, 0, 0, 2, 2017, January, Monday, 3:51 pm, 40, Wet, N, Daylight, Rear End, Minor Injury, N, N
US, 2, 0, 1, 0, 2017, January, Monday, 3:30 pm, 60, Dry, N, Daylight, Rear End, Major Injury, N, N
US, 2, 0, 0, 0, 2017, January, Monday, 9:17 pm, 40, Wet, N, Night, Rear End, Not Injured, Y, N
US, 2, 0, 0, 0, 2017, January, Monday, 6:22 pm, 60, Dry, N, Night, Rear End, Not Injured, Y, N
US, 2, 0, 0, 0, 2017, January, Monday, 1:28 am, 20, Dry, N, Night, Right Angle, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, January, Wednesday, 8:23 am, 60, Dry, N, Daylight, Head On, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, January, Monday, 9:10 am, 40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US, 2, 0, 0, 1, 2017, January, Tuesday, 9:07 am, 40, Wet, Y, Daylight, Right Angle, Minor Injury, N, N
US, 4, 0, 0, 0, 2017, January, Thursday, 7:40 am, 60, Wet, N, Daylight, Rear End, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, January, Thursday, 8:45 am, 40, Wet, Y, Daylight, Head On, Not Injured, N, N
US, 2, 0, 1, 0, 2017, January, Tuesday, 9:15 am, 40, Wet, Y, Daylight, Rear End, Major Injury, N, N
US, 2, 0, 0, 1, 2017, January, Monday, 11:01 pm, 40, Dry, N, Night, Right Angle, Minor Injury, N, N
US, 3, 0, 0, 0, 2017, January, Tuesday, 3:13 pm, 40, Dry, N, Daylight, Head On, Not Injured, N, N
US, 2, 0, 0, 1, 2017, January, Friday, 12:16 am, 60, Dry, N, Daylight, Rear End, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, January, Monday, 1:31 pm, 60, Dry, N, Daylight, Rear End, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, January, Tuesday, 4:56 pm, 90, Wet, Y, Night, Rear End, Not Injured, N, N
US, 3, 0, 0, 2, 2017, January, Tuesday, 7:04 pm, 90, Wet, Y, Night, Rear End, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, January, Thursday, 8:45 pm, 90, Dry, N, Night, Rear End, Not Injured, N, N
US, 3, 0, 0, 0, 2017, January, Tuesday, 5:15 pm, 60, Wet, Y, Night, Right Angle, Not Injured, N, N
US, 2, 0, 0, 1, 2017, January, Tuesday, 5:02 pm, 60, Wet, Y, Daylight, Right Angle, Minor Injury, N, N
US, 4, 0, 0, 0, 2017, January, Saturday, 1:10 am, 40, Dry, N, Night, Rear End, Minor Injury, Y, N
US, 2, 0, 0, 0, 2017, January, Tuesday, 11:20 pm, 90, Wet, Y, Night, Rear End, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Tuesday, 6:00 am, 40, Wet, Y, Night, Right Angle, Not Injured, N, N
US, 3, 0, 0, 0, 2017, January, Wednesday, 3:25 am, 40, Wet, Y, Night, Rear End, Not Injured, Y, N
US, 2, 0, 0, 1, 2017, January, Saturday, 9:17 pm, 40, Dry, N, Night, Right Angle, Minor Injury, N, N
US, 3, 0, 0, 0, 2017, January, Monday, 10:35 am, 90, Dry, N, Daylight, Rear End, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Friday, 6:52 pm, 90, Dry, N, Night, Rear End, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Wednesday, 7:00 am, 40, Wet, Y, Night, Head On, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Friday, 2:45 pm, 70, Dry, N, Daylight, Right Angle, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Sunday, 9:39 am, 60, Dry, N, Daylight, Rear End, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Monday, 1:50 pm, 50, Dry, N, Daylight, Right Angle, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Wednesday, 9:25 am, 40, Wet, N, Daylight, Side Swipe, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Tuesday, 4:24 pm, 60, Wet, Y, Daylight, Rear End, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Wednesday, 8:17 am, 20, Dry, N, Daylight, Right Angle, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Wednesday, 11:57 am, 60, Dry, N, Daylight, Rear End, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Wednesday, 11:25 am, 40, Dry, N, Daylight, Rear End, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Tuesday, 9:11 pm, 50, Wet, N, Night, Head On, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Tuesday, 10:54 am, 90, Wet, Y, Daylight, Rear End, Not Injured, N, N
US, 3, 0, 0, 0, 2017, January, Monday, 5:16 pm, 60, Dry, N, Night, Side Swipe, Not Injured, N, N
US, 2, 0, 1, 0, 2017, January, Wednesday, 4:50 pm, 40, Dry, N, Daylight, Hit Pedestrian, Major Injury, N, N
US, 2, 0, 0, 0, 2017, January, Wednesday, 3:56 pm, 40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Wednesday, 6:30 pm, 90, Dry, N, Night, Rear End, Not Injured, N, N
US, 3, 0, 0, 0, 2017, January, Wednesday, 7:50 pm, 40, Dry, N, Night, Rear End, Not Injured, Y, N
US, 2, 0, 0, 0, 2017, January, Wednesday, 7:57 pm, 60, Dry, N, Night, Right Angle, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Tuesday, 8:08 am, 90, Wet, Y, Daylight, Rear End, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Thursday, 5:30 am, 40, Dry, N, Night, Right Angle, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Thursday, 8:50 am, 40, Dry, N, Daylight, Rear End, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Thursday, 8:45 am, 60, Dry, N, Daylight, Right Angle, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Tuesday, 1:05 pm, 60, Wet, Y, Daylight, Rear End, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Thursday, 7:15 am, 70, Dry, N, Daylight, Rear End, Not Injured, Y, N
US, 2, 0, 0, 0, 2017, January, Thursday, 7:05 pm, 40, Dry, N, Night, Rear End, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Thursday, 3:30 pm, 40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Thursday, 3:37 pm, 40, Wet, Y, Daylight, Side Swipe, Not Injured, N, Y
US, 2, 0, 0, 0, 2017, January, Thursday, 4:12 pm, 60, Dry, N, Daylight, Rear End, Minor Injury, N, N
US, 3, 0, 0, 0, 2017, January, Tuesday, 5:35 pm, 20, Wet, Y, Night, Rear End, Not Injured, N, N
US, 3, 0, 0, 0, 2017, January, Tuesday, 5:38 pm, 90, Wet, Y, Night, Rear End, Not Injured, N, N
US, 3, 0, 0, 0, 2017, January, Thursday, 6:42 pm, 90, Dry, N, Night, Rear End, Not Injured, N, N
US, 2, 0, 0, 1, 2017, January, Thursday, 4:50 pm, 70, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US, 2, 0, 0, 1, 2017, January, Thursday, 5:30 pm, 20, Dry, N, Night, Right Angle, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, January, Thursday, 6:49 pm, 70, Dry, N, Night, Right Angle, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Thursday, 4:34 pm, 60, Dry, N, Daylight, Head On, Minor Injury, Y, N
US, 2, 0, 0, 0, 2017, January, Thursday, 6:40 pm, 60, Dry, N, Night, Right Angle, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Tuesday, 7:25 pm, 40, Wet, N, Night, Right Angle, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Thursday, 6:36 pm, 60, Dry, N, Night, Rear End, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Thursday, 6:45 am, 60, Dry, N, Daylight, Rear End, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Friday, 7:11 am, 60, Wet, Y, Daylight, Head On, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Friday, 9:20 pm, 60, Dry, N, Night, Rear End, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Friday, 11:12 am, 40, Wet, Y, Daylight, Rear End, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Friday, 3:28 pm, 40, Wet, Y, Daylight, Rear End, Minor Injury, N, N
US, 2, 1, 0, 0, 2017, January, Tuesday, 7:40 pm, 20, Wet, N, Night, Hit Pedestrian, Fatal, N, N
US, 2, 0, 0, 0, 2017, January, Friday, 5:00 pm, 60, Wet, N, Night, Right Angle, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Thursday, 8:00 pm, 60, Dry, N, Night, Right Angle, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Thursday, 5:24 am, 90, Dry, N, Night, Right Angle, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Friday, 4:56 pm, 40, Wet, N, Daylight, Right Angle, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, January, Friday, 6:25 pm, 20, Dry, N, Night, Right Angle, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Friday, 7:15 pm, 60, Wet, N, Night, Rear End, Not Injured, N, N
US, 3, 0, 0, 0, 2017, January, Friday, 2:15 am, 20, Dry, N, Night, Side Swipe, Not Injured, N, N
US, 4, 0, 0, 0, 2017, January, Friday, 8:20 pm, 40, Dry, N, Night, Side Swipe, Not Injured, N, Y
US, 2, 0, 0, 1, 2017, January, Saturday, 2:47 am, 40, Wet, N, Night, Side Swipe, Minor Injury, Y, N
US, 2, 0, 0, 0, 2017, January, Thursday, 6:40 am, 90, Dry, N, Daylight, Rear End, Not Injured, N, N
US, 3, 0, 0, 0, 2017, January, Friday, 3:28 pm, 90, Dry, N, Daylight, Rear End, Not Injured, N, N
US, 3, 0, 0, 0, 2017, January, Thursday, 6:41 am, 110, Dry, N, Night, Rear End, Not Injured, N, N
US, 2, 0, 2, 1, 2017, January, Friday, 2:27 pm, 60, Dry, N, Daylight, Head On, Major Injury, N, N
US, 2, 0, 0, 0, 2017, January, Saturday, 6:00 am, 40, Dry, N, Daylight, Rear End, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Friday, 2:41 pm, 60, Dry, N, Daylight, Right Angle, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Saturday, 8:50 am, 40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US, 3, 0, 0, 0, 2017, January, Saturday, 9:31 am, 80, Dry, N, Daylight, Side Swipe, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Saturday, 7:10 am, 40, Wet, N, Daylight, Right Angle, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Saturday, 10:08 am, 40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US, 2, 0, 0, 1, 2017, January, Saturday, 12:48 am, 40, Dry, N, Daylight, Rear End, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, January, Saturday, 1:45 pm, 40, Dry, N, Daylight, Side Swipe, Minor Injury, N, N
US, 2, 0, 0, 1, 2017, January, Saturday, 1:15 pm, 50, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, January, Saturday, 2:51 pm, 60, Dry, N, Daylight, Rear End, Not Injured, Y, N
US, 2, 0, 0, 0, 2017, January, Saturday, 4:03 pm, 60, Dry, N, Daylight, Right Angle, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Friday, 5:50 pm, 60, Dry, N, Night, Rear End, Not Injured, N, N
US, 3, 0, 0, 0, 2017, January, Saturday, 3:21 pm, 90, Dry, N, Daylight, Rear End, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Sunday, 2:10 am, 60, Dry, N, Night, Right Angle, Not Injured, N, N
US, 2, 0, 0, 3, 2017, January, Sunday, 3:02 am, 60, Dry, N, Night, Right Angle, Minor Injury, N, N
US, 3, 0, 0, 0, 2017, January, Sunday, 10:24 am, 40, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US, 3, 0, 0, 0, 2017, January, Saturday, 3:32 pm, 60, Dry, N, Daylight, Rear End, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Friday, 3:12 pm, 60, Dry, N, Daylight, Rear End, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Sunday, 1:20 pm, 40, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, January, Sunday, 3:30 pm, 40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US, 2, 0, 0, 1, 2017, January, Saturday, 3:10 am, 40, Dry, N, Night, Right Angle, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, January, Thursday, 6:47 pm, 40, Dry, N, Night, Rear End, Not Injured, N, N
US, 3, 0, 0, 0, 2017, January, Saturday, 11:02 pm, 60, Wet, N, Night, Side Swipe, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, January, Saturday, 1:09 pm, 60, Dry, N, Daylight, Right Angle, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Sunday, 5:41 pm, 40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US, 3, 0, 0, 2, 2017, January, Sunday, 6:53 pm, 60, Dry, N, Night, Rear End, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, January, Friday, 11:49 pm, 60, Dry, N, Night, Right Angle, Minor Injury, Y, N
US, 2, 0, 0, 1, 2017, January, Monday, 8:38 am, 40, Wet, Y, Daylight, Right Angle, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, January, Monday, 8:35 am, 40, Wet, Y, Daylight, Right Angle, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Monday, 9:59 am, 20, Wet, Y, Daylight, Right Angle, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Thursday, 7:39 pm, 50, Wet, Y, Night, Head On, Not Injured, Y, N
US, 2, 0, 0, 0, 2017, January, Monday, 11:13 am, 60, Wet, Y, Daylight, Right Angle, Not Injured, N, N
US, 2, 0, 0, 1, 2017, January, Monday, 11:55 am, 60, Wet, Y, Daylight, Right Angle, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, January, Monday, 11:42 am, 40, Wet, Y, Daylight, Right Angle, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Monday, 3:00 pm, 40, Wet, Y, Daylight, Head On, Not Injured, N, N
US, 3, 0, 0, 0, 2017, January, Monday, 5:00 pm, 40, Wet, Y, Night, Right Angle, Not Injured, N, N
US, 2, 0, 0, 1, 2017, January, Monday, 4:45 pm, 20, Wet, Y, Daylight, Right Angle, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, January, Monday, 6:07 pm, 40, Wet, Y, Night, Hit Pedestrian, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, January, Saturday, 9:42 pm, 40, Wet, Y, Night, Rear End, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Monday, 7:20 pm, 40, Wet, Y, Night, Head On, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Friday, 6:36 pm, 40, Dry, N, Night, Right Angle, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Monday, 1:20 pm, 60, Wet, Y, Daylight, Right Angle, Not Injured, N, N
US, 3, 0, 0, 0, 2017, January, Monday, 1:50 pm, 40, Wet, Y, Daylight, Rear End, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Sunday, 3:15 am, 60, Dry, N, Night, Rear End, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Tuesday, 8:04 am, 40, Wet, Y, Daylight, Right Angle, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Friday, 1:06 pm, 60, Wet, Y, Daylight, Head On, Not Injured, N, N
US, 2, 0, 0, 1, 2017, January, Tuesday, 8:16 am, 40, Wet, N, Daylight, Right Angle, Minor Injury, N, N
US, 2, 0, 0, 1, 2017, January, Sunday, 11:33 am, 20, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, January, Tuesday, 9:47 am, 70, Wet, Y, Daylight, Rear End, Not Injured, N, N
US, 2, 0, 0, 3, 2017, January, Tuesday, 1:18 pm, 40, Wet, N, Daylight, Rear End, Minor Injury, N, N
US, 2, 0, 0, 2, 2017, January, Tuesday, 3:48 pm, 60, Dry, N, Daylight, Rear End, Minor Injury, N, N
US, 2, 0, 0, 2, 2017, January, Wednesday, 2:50 pm, 60, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, January, Saturday, 6:00 pm, 40, Dry, N, Night, Side Swipe, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Tuesday, 4:40 pm, 60, Dry, N, Night, Head On, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Tuesday, 6:41 pm, 60, Wet, Y, Night, Rear End, Not Injured, Y, N
US, 2, 0, 0, 0, 2017, January, Tuesday, 6:05 pm, 40, Dry, N, Night, Head On, Minor Injury, Y, N
US, 2, 0, 0, 0, 2017, January, Tuesday, 6:13 pm, 60, Wet, Y, Night, Rear End, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Tuesday, 10:30 pm, 40, Dry, N, Night, Right Angle, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Tuesday, 9:07 pm, 40, Wet, Y, Night, Right Angle, Not Injured, N, N
US, 2, 0, 0, 1, 2017, January, Tuesday, 8:05 pm, 40, Dry, N, Night, Rear End, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, January, Sunday, 3:10 pm, 40, Dry, N, Daylight, Side Swipe, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Wednesday, 1:03 am, 40, Wet, N, Night, Right Angle, Not Injured, Y, N
US, 2, 0, 0, 0, 2017, January, Friday, 2:45 pm, 60, Dry, N, Daylight, Head On, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Monday, 1:40 pm, 40, Wet, Y, Daylight, Right Angle, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Wednesday, 6:30 am, 40, Dry, N, Night, Rear End, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Tuesday, 3:32 pm, 40, Dry, N, Daylight, Head On, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Sunday, 12:48 am, 40, Dry, N, Daylight, Side Swipe, Not Injured, N, N
US, 3, 0, 0, 0, 2017, January, Sunday, 9:58 am, 90, Dry, N, Daylight, Rear End, Not Injured, N, N
US, 3, 0, 0, 1, 2017, January, Tuesday, 1:46 pm, 90, Dry, N, Daylight, Rear End, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, January, Wednesday, 4:45 pm, 40, Wet, Y, Daylight, Head On, Not Injured, N, N
US, 3, 0, 1, 0, 2017, January, Sunday, 9:30 pm, 40, Dry, N, Night, Rear End, Major Injury, N, N
US, 2, 0, 0, 0, 2017, January, Wednesday, 5:50 pm, 40, Wet, Y, Night, Rear End, Not Injured, N, N
US, 3, 0, 0, 0, 2017, January, Wednesday, 6:22 am, 40, Dry, N, Daylight, Rear End, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, January, Wednesday, 5:45 pm, 40, Wet, N, Night, Right Angle, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Wednesday, 5:49 pm, 60, Wet, Y, Night, Rear End, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Wednesday, 6:25 am, 40, Dry, N, Night, Rear End, Not Injured, N, N
US, 3, 0, 0, 0, 2017, January, Thursday, 5:50 pm, 90, Wet, Y, Night, Rear End, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Wednesday, 5:55 am, 90, Dry, N, Night, Side Swipe, Not Injured, N, N
US, 2, 0, 1, 0, 2017, January, Saturday, 4:49 am, 90, Wet, N, Night, Rear End, Major Injury, N, N
US, 2, 0, 0, 0, 2017, January, Thursday, 7:25 am, 60, Dry, N, Daylight, Rear End, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Thursday, 9:03 am, 60, Dry, N, Daylight, Rear End, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Thursday, 9:33 am, 40, Dry, N, Daylight, Side Swipe, Minor Injury, N, N
US, 2, 0, 0, 1, 2017, January, Thursday, 8:20 am, 40, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, January, Sunday, 10:03 am, 60, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, January, Wednesday, 7:33 pm, 60, Wet, Y, Daylight, Side Swipe, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, January, Thursday, 12:36 am, 60, Wet, Y, Daylight, Right Angle, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Wednesday, 9:16 pm, 60, Wet, N, Night, Head On, Not Injured, N, Y
US, 2, 0, 0, 0, 2017, January, Monday, 9:50 pm, 40, Wet, Y, Night, Hit Pedestrian, Minor Injury, Y, N
US, 2, 0, 0, 0, 2017, January, Thursday, 4:10 pm, 40, Wet, Y, Daylight, Side Swipe, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Thursday, 4:05 pm, 30, Wet, Y, Daylight, Rear End, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Thursday, 2:55 pm, 60, Dry, N, Daylight, Rear End, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Thursday, 4:20 pm, 40, Wet, Y, Daylight, Side Swipe, Not Injured, N, N
US, 2, 0, 0, 1, 2017, January, Thursday, 7:21 pm, 70, Wet, Y, Night, Rear End, Minor Injury, N, N
US, 4, 0, 0, 0, 2017, January, Thursday, 6:30 am, 40, Dry, N, Daylight, Rear End, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, January, Thursday, 9:12 pm, 40, Dry, N, Night, Right Angle, Not Injured, N, N
US, 3, 0, 0, 2, 2017, January, Thursday, 4:58 pm, 90, Wet, Y, Night, Rear End, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, January, Thursday, 1:34 pm, 60, Dry, N, Daylight, Rear End, Not Injured, N, N
US, 2, 0, 0, 1, 2017, January, Thursday, 10:49 pm, 60, Wet, N, Night, Right Angle, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, January, Wednesday, 1:56 pm, 60, Dry, N, Daylight, Rear End, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Friday, 11:36 am, 40, Wet, Y, Daylight, Right Angle, Not Injured, N, N
US, 2, 0, 0, 1, 2017, January, Friday, 2:23 pm, 60, Dry, Y, Daylight, Right Angle, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, January, Monday, 8:32 am, 60, Wet, N, Daylight, Rear End, Not Injured, N, N
US, 2, 0, 1, 0, 2017, January, Friday, 2:59 pm, 40, Wet, Y, Daylight, Hit Pedestrian, Major Injury, N, N
US, 2, 0, 0, 0, 2017, January, Friday, 8:46 pm, 30, Wet, N, Night, Right Angle, Minor Injury, N, N
US, 2, 0, 0, 2, 2017, January, Friday, 3:40 pm, 60, Wet, N, Daylight, Side Swipe, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, January, Friday, 3:30 pm, 40, Wet, N, Daylight, Right Angle, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Tuesday, 5:26 pm, 60, Dry, N, Daylight, Right Angle, Not Injured, N, N
US, 2, 0, 0, 1, 2017, January, Friday, 11:36 am, 60, Wet, N, Daylight, Right Angle, Minor Injury, N, N
US, 2, 0, 0, 1, 2017, January, Thursday, 6:22 am, 60, Dry, N, Night, Right Angle, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, January, Wednesday, 7:00 am, 60, Dry, N, Night, Rear End, Not Injured, N, N
US, 2, 0, 0, 1, 2017, January, Thursday, 5:55 pm, 60, Wet, N, Night, Rear End, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, January, Thursday, 7:36 pm, 60, Wet, Y, Night, Right Angle, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, January, Friday, 5:40 pm, 40, Wet, N, Night, Right Angle, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Friday, 7:03 pm, 40, Dry, N, Night, Side Swipe, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Friday, 7:40 pm, 40, Wet, N, Night, Side Swipe, Not Injured, N, N
US, 2, 0, 0, 1, 2017, January, Friday, 8:48 pm, 40, Dry, N, Night, Hit Pedestrian, Minor Injury, N, N
US, 2, 0, 0, 0, 2017, January, Friday, 3:41 pm, 40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Saturday, 3:10 am, 60, Wet, N, Night, Rear End, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Friday, 1:42 pm, 40, Wet, N, Daylight, Head On, Not Injured, N, N
US, 3, 0, 0, 0, 2017, January, Friday, 11:03 am, 40, Dry, N, Daylight, Rear End, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Monday, 2:08 pm, 60, Wet, Y, Daylight, Right Angle, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Wednesday, 3:22 pm, 20, Dry, N, Daylight, Right Angle, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Thursday, 1:33 pm, 60, Wet, Y, Daylight, Side Swipe, Not Injured, N, N
US, 2, 0, 0, 0, 2017, January, Thursday, 4:30 pm, 40, Wet, N, Daylight, Head On, Minor Injury, N, N
